system:time_start,Sprawl_Zone_Core_mean,Sprawl_Zone_Core_std,Control_Zone_mean,Control_Zone_std
2021-02-20 10:58:37.471,6.6768395025547855,0.23114647874580307,7.928174321421248,0.4811200934463904
2021-02-21 10:07:08.879,,,,
2021-02-28 10:12:47.386,,,,
2021-03-01 10:52:22.815,,,,
2021-03-08 10:58:29.833,,,,
2021-03-09 10:05:54.379,12.874442453036059,0.9338367531589713,12.257861406445828,0.9263483564439592
2021-03-24 10:58:22.938,,,,
2021-03-25 10:04:37.603,,,,
2021-04-01 10:10:14.022,14.70395674878292,0.8853991790875348,13.244146723307136,0.8085555553245612
2021-04-02 10:52:09.936,,,,
2021-04-09 10:58:18.374,,,,
2021-04-17 10:08:54.027,21.145116939912608,2.5066798905097007,17.375633175806293,0.8112974860319967
2021-04-18 10:52:03.724,23.25804636720423,0.9656124065108067,21.660448494478715,0.9851880255592032
2021-04-25 10:58:10.764,19.72463680658554,1.0969078023591161,20.10707328011987,0.773021269218283
2021-04-26 10:01:57.183,15.434240771094318,1.6322635664393,13.365158358643374,0.9777897629862496
2021-05-03 10:07:33.058,,,,
2021-05-04 10:51:54.132,,,15.975815719918423,0.69146718553953
2021-05-11 10:58:06.959,24.456055274453814,1.0209290248380833,,
2021-05-12 10:00:37.279,,,,
2021-05-19 10:06:12.528,22.305171329193193,0.994770721313448,20.914186820000054,
2021-05-27 10:58:16.875,,,23.33243149434933,0.7828618933256063
2021-05-28 09:59:15.366,,,,
2021-06-04 10:04:50.744,,,,
2021-06-05 10:52:10.274,,,28.892872248830496,0.9622993019054615
2021-06-12 10:58:23.797,32.991150129285735,1.0185306249084438,,
2021-06-13 09:57:56.347,36.4930765181208,1.4159278542765552,31.83314399671496,1.7264869277581494
2021-07-14 10:58:29.090,,,,
2021-07-15 09:55:15.551,,,,
2021-07-22 10:00:50.106,37.72084288421662,1.2500936089863437,31.747201499965747,1.0218461360691486
2021-07-23 10:52:22.788,31.349680856126398,0.6131191799316963,27.98741578498642,0.8000808622910613
2021-08-07 09:59:25.689,,,,
2021-08-15 10:58:43.320,29.293702488739523,0.7863427211220408,25.309243901504182,0.873261331336884
2021-08-16 09:52:26.549,,,,
2021-08-24 10:52:34.897,26.873871689843693,0.6209164256641215,,
2021-09-08 09:56:38.112,30.013803786045955,0.76483071895222,28.254019770134995,1.0532948140682974
2021-09-09 10:52:39.691,,,,
2021-09-16 10:58:51.747,,,,
2021-09-17 09:49:39.442,,,,
2021-09-24 09:55:12.482,,,20.53126610901346,0.9677346575949755
2021-10-03 09:48:13.915,,,,
2021-10-10 09:53:47.881,,,,
2021-10-11 10:52:48.421,,,,
2021-10-19 09:46:48.774,19.969722705828556,0.2707443308403637,19.255058016389775,1.204499198402202
2021-10-27 10:52:49.774,,,12.355918290825175,0.6613159641191031
2021-11-03 10:58:59.708,,,,
2021-11-04 09:45:20.042,,,,
2021-11-07 10:57:50.975,,,5.926799842465768,0.4076197401421915
2021-11-11 09:50:50.345,,,,
2021-11-12 11:00:19.367,,,,
2021-11-28 10:52:45.281,3.345575174651341,0.6574450722524163,2.696643437107909,0.4533815826761857
2022-01-07 10:52:39.541,5.345802005077321,0.3913019233547216,5.014057726110628,0.46797818189697543
2022-01-14 10:58:48.559,4.497354773280048,0.4671230482355617,2.217478846969197,0.40158357335720557
2022-01-15 10:52:37.008,,,,
2022-01-22 10:58:45.354,,,,
2022-01-30 10:58:51.010,7.42979999075632,0.3733306821245501,6.558892373750019,0.5562460781250489
2022-01-31 10:52:32.090,6.854350815053503,0.21198338490303922,7.26372828417953,0.5728048819246495
